Pebble Details,,,,,,,,,,
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.7122873,32.24173167,91.0054783,41.1901606,4.99E-06,2.26E-06,1711,5.14E-12,-0.010844772,2936.027392,41.72397695
-104.7123052,32.2417257,38.47587439,24.25836134,2.11E-06,1.33E-06,605,1.82E-12,-2.722743839,731.0532975,17.24269598
-104.7123402,32.24172214,74.27760302,36.08145833,4.07E-06,1.98E-06,1326,3.98E-12,-2.862687799,2099.138259,36.83122136
-104.7123271,32.24171765,146.0382016,85.3261278,8.00E-06,4.68E-06,5835,1.75E-11,-2.757813151,9759.950042,40.21485791
-104.7123021,32.24171726,47.05533308,24.76836849,2.58E-06,1.36E-06,774,2.32E-12,-2.263626969,912.8624299,15.21175868
,,,,,,,,,,
-104.7121674,32.24185951,78.26469537,35.79324474,4.29E-06,1.96E-06,1538,4.62E-12,-2.532681301,2194.148668,29.90447627
-104.7121415,32.24185869,47.69768898,20.03855222,2.61E-06,1.10E-06,607,1.82E-12,-2.231822408,748.6222992,18.91772385
-104.7121408,32.24185792,78.39418192,22.3267423,4.30E-06,1.22E-06,769,2.31E-12,-2.462798542,1370.907882,43.90578608
-104.7121444,32.24182466,39.97266544,26.70563943,2.19E-06,1.46E-06,435,1.31E-12,-0.256831831,836.1133754,47.97356282
-104.7121476,32.24181277,56.06823217,24.90567491,3.07E-06,1.36E-06,938,2.82E-12,-2.965369043,1093.740413,14.2392483
-104.7121678,32.24181003,31.76451381,21.25368761,1.74E-06,1.16E-06,427,1.28E-12,-2.52838382,528.7806892,19.24818574
-104.7121569,32.2418097,41.08409805,23.44911362,2.25E-06,1.28E-06,651,1.95E-12,-2.136352106,754.569539,13.72564537
-104.7121748,32.24180493,172.5107348,41.46456818,9.45E-06,2.27E-06,4623,1.39E-11,-1.580078102,5602.635299,17.48525911
-104.7122009,32.24180554,72.10300474,65.28692921,3.95E-06,3.58E-06,2906,8.73E-12,-0.19202368,3687.047109,21.18354027
-104.7121847,32.24180378,222.4405962,84.82017661,1.22E-05,4.65E-06,12267,3.68E-11,-0.513564636,14777.88573,16.99083196
-104.7121716,32.24180619,52.46673904,32.39027594,2.87E-06,1.77E-06,1168,3.51E-12,-0.647134085,1331.060518,12.25042106
-104.7122049,32.24180526,36.34500641,25.81646639,1.99E-06,1.41E-06,619,1.86E-12,-2.5309412,734.9209526,15.77325455
-104.7122087,32.24179704,226.3362717,124.4817075,1.24E-05,6.82E-06,18577,5.58E-11,-3.111860353,22067.78662,15.81847187
-104.7121831,32.24179863,42.50246191,30.52823048,2.33E-06,1.67E-06,602,1.81E-12,-2.672177495,1016.283325,40.7645501
-104.7122174,32.24179529,51.98206289,32.19284766,2.85E-06,1.76E-06,987,2.96E-12,-1.772066686,1310.726217,24.69823312
-104.7122215,32.24179337,55.69873888,34.96493627,3.05E-06,1.92E-06,1355,4.07E-12,-2.963276424,1525.376967,11.16949913
-104.7122023,32.24178559,43.90570571,29.20707379,2.41E-06,1.60E-06,747,2.24E-12,-1.93545987,1004.403208,25.62747772
-104.7122359,32.24178236,42.0758019,24.74775256,2.31E-06,1.36E-06,717,2.15E-12,-2.866604886,815.5812787,12.08724149
-104.7122286,32.24177463,26.35849619,21.62481128,1.44E-06,1.18E-06,403,1.21E-12,-2.747773431,446.4491871,9.732168486
-104.7122318,32.24176696,31.18630088,24.31198065,1.71E-06,1.33E-06,465,1.40E-12,-3.139114195,593.8589243,21.69857504
-104.7121814,32.24186225,68.96743664,20.29054043,3.78E-06,1.11E-06,772,2.32E-12,-2.210128936,1096.066187,29.56629727
-104.712143,32.24185578,29.23809194,23.73496418,1.60E-06,1.30E-06,348,1.04E-12,-1.293353084,543.5464822,35.97603675
-104.712149,32.24185518,48.15958277,36.70552861,2.64E-06,2.01E-06,874,2.62E-12,-1.771909925,1384.56478,36.87547069
-104.7121783,32.24181699,55.25661409,29.0172865,3.03E-06,1.59E-06,920,2.76E-12,-2.520632188,1255.856878,26.74324472
-104.7121786,32.24181376,57.99970069,32.73652765,3.18E-06,1.79E-06,1162,3.49E-12,-0.907787508,1487.159144,21.86444843
,,,,,,,,,,
-104.7120335,32.24213507,111.6353695,55.66552829,6.12E-06,3.05E-06,3843,1.15E-11,-2.943657487,4867.290086,21.04436078
-104.7120477,32.24213452,80.34541584,49.72764933,4.40E-06,2.72E-06,2281,6.85E-12,-2.527681885,3129.378644,27.1101308
-104.7120605,32.24213321,75.21013811,35.79349847,4.12E-06,1.96E-06,1583,4.75E-12,-2.676988207,2108.529182,24.92397006
-104.7120491,32.24213069,55.49663547,46.41746659,3.04E-06,2.54E-06,1616,4.85E-12,-2.708503917,2017.656214,19.90706896
-104.7120525,32.24213085,35.55156908,21.43890474,1.95E-06,1.17E-06,516,1.55E-12,-0.231722361,596.9809173,13.56507637
-104.7120627,32.24212921,79.16271758,35.46756085,4.34E-06,1.94E-06,1322,3.97E-12,-2.633280567,2199.130989,39.88534532
-104.7120571,32.24212893,151.1788325,64.52274784,8.28E-06,3.54E-06,4984,1.50E-11,-3.011511468,7640.168255,34.76583455
-104.7120249,32.24212691,139.2978523,38.77825603,7.63E-06,2.12E-06,2679,8.04E-12,-0.862189768,4230.890403,36.67999534
-104.71206,32.24212532,228.7702418,51.03918269,1.25E-05,2.80E-06,7075,2.12E-11,-0.256226598,9145.391967,22.63863566
-104.7120618,32.24212713,30.75514317,24.78385983,1.69E-06,1.36E-06,535,1.61E-12,-0.486342734,597.0157364,10.38762174
-104.7120722,32.24211551,56.79837546,27.7505587,3.11E-06,1.52E-06,1035,3.11E-12,-2.216665083,1234.544437,16.16340659
-104.7120656,32.24211217,89.12443181,57.08969325,4.88E-06,3.13E-06,2329,6.99E-12,-2.947879696,3985.231596,41.55923078
-104.7120744,32.24211058,37.78312758,20.63491507,2.07E-06,1.13E-06,438,1.32E-12,-2.950403819,610.6602789,28.27435889
-104.7120651,32.24210422,272.2888869,140.3251564,1.49E-05,7.69E-06,24134,7.25E-11,-0.385112017,29927.09297,19.35735281
-104.7120748,32.24210778,37.23133577,30.99022647,2.04E-06,1.70E-06,496,1.49E-12,-2.810986532,903.7169943,45.11556128
-104.7120333,32.24210745,44.00038803,34.23087323,2.41E-06,1.88E-06,965,2.90E-12,-0.306279506,1179.705396,18.19991642
-104.7120299,32.24210598,35.75187006,28.3098923,1.96E-06,1.55E-06,622,1.87E-12,-0.216693541,792.749655,21.53891256
-104.7120394,32.24210274,77.48966409,26.04463904,4.25E-06,1.43E-06,1171,3.52E-12,-0.606109793,1580.742764,25.9209008
-104.7120291,32.24210115,106.9464909,50.17492948,5.86E-06,2.75E-06,2561,7.69E-12,-2.085411774,4202.93227,39.06635093
-104.7120581,32.24212165,57.00778699,46.33441227,3.12E-06,2.54E-06,1529,4.59E-12,-0.291483496,2068.887722,26.09555444
-104.712072,32.24211244,34.13401528,26.19973958,1.87E-06,1.44E-06,534,1.60E-12,-2.688321772,700.4601527,23.76440002
-104.7120684,32.24211063,41.37891789,22.75318805,2.27E-06,1.25E-06,549,1.65E-12,-1.355270133,737.4294313,25.5521984
,,,,,,,,,,
-104.7120782,32.24208285,116.1148131,85.98152156,6.36E-06,4.71E-06,5990,1.80E-11,-2.963182648,7819.731391,23.39890335
-104.7120272,32.24206011,69.2119232,39.54310742,3.79E-06,2.17E-06,1780,5.34E-12,-0.743308156,2143.634771,16.96346673
-104.7120576,32.24205315,56.49798655,23.96988521,3.10E-06,1.31E-06,830,2.49E-12,-0.007332636,1060.713281,21.75076762
-104.7120321,32.24205266,42.39227337,26.62269576,2.32E-06,1.46E-06,629,1.89E-12,-2.81104164,883.9705929,28.84378677
-104.7120369,32.24205074,95.38296551,69.07701892,5.23E-06,3.79E-06,4286,1.29E-11,-0.274589829,5160.639106,16.94827109
-104.7120376,32.24204488,50.65277327,43.24887394,2.78E-06,2.37E-06,1463,4.39E-12,-0.009790363,1715.841288,14.73570368
-104.7120419,32.24204121,63.7854979,32.31904067,3.50E-06,1.77E-06,1292,3.88E-12,-1.941272722,1614.654073,19.98286061
-104.7120516,32.24203967,153.9519349,67.56834485,8.44E-06,3.70E-06,6363,1.91E-11,-2.755318556,8147.55899,21.9029895
-104.7120733,32.24203967,73.40675521,28.01281434,4.02E-06,1.53E-06,882,2.65E-12,-2.215555065,1610.615416,45.23832374
-104.7120433,32.24203907,31.43108864,24.96406128,1.72E-06,1.37E-06,497,1.49E-12,-1.306721521,614.5733795,19.13089362
-104.7121019,32.24203798,55.71627744,40.50347313,3.05E-06,2.22E-06,1162,3.49E-12,-3.058880133,1767.557044,34.25954745
-104.7121178,32.24203677,65.90433535,54.46859194,3.61E-06,2.98E-06,2294,6.89E-12,-0.224047702,2811.63677,18.4105136
-104.7120527,32.24203529,30.08525353,22.12260942,1.65E-06,1.21E-06,409,1.23E-12,-0.658146966,521.3016612,21.54254811
-104.7120667,32.24202998,30.96674787,23.27797728,1.70E-06,1.28E-06,506,1.52E-12,-2.777482756,564.5987591,10.37883243
-104.7120706,32.24202937,41.09525042,34.61121286,2.25E-06,1.90E-06,754,2.26E-12,-1.640320841,1114.057305,32.31946001
-104.7120619,32.24202904,71.45914876,35.4614322,3.92E-06,1.94E-06,1571,4.72E-12,-0.099215575,1984.783731,20.84779943
-104.7120594,32.24202707,37.5503814,34.27302458,2.06E-06,1.88E-06,786,2.36E-12,-0.087568717,1008.012381,22.02476724
-104.7120665,32.24202587,50.55945211,31.25234979,2.77E-06,1.71E-06,1053,3.16E-12,-2.358541554,1237.610875,14.91671403
-104.7120677,32.2420234,40.87270072,28.9135022,2.24E-06,1.58E-06,835,2.51E-12,-2.98846974,925.6208231,9.790274902
-104.7121202,32.24201836,107.174056,50.79323539,5.87E-06,2.78E-06,3982,1.20E-11,-2.636450813,4263.7784,6.608654902
-104.7120684,32.24201781,59.48247765,24.39222522,3.26E-06,1.34E-06,736,2.21E-12,-1.390266777,1136.421791,35.23531441
-104.7120719,32.24201633,58.65416879,37.85705754,3.21E-06,2.07E-06,1051,3.16E-12,-0.478090148,1739.181156,39.56926243
-104.7120995,32.24200795,31.54274313,20.50248815,1.73E-06,1.12E-06,418,1.26E-12,-0.089539196,506.5299276,17.47772891
-104.7120445,32.24200351,34.98378166,28.01912316,1.92E-06,1.54E-06,581,1.74E-12,-2.350976055,767.7509725,24.32442019
-104.7120893,32.24200318,47.38169322,36.06041893,2.60E-06,1.98E-06,843,2.53E-12,-0.747113499,1338.259779,37.00774594
-104.7120572,32.2419971,329.7054492,198.1421957,1.81E-05,1.09E-05,45663,1.37E-10,-2.518725844,51168.44012,10.75944489
-104.7120875,32.24199726,45.73168371,29.41356805,2.51E-06,1.61E-06,913,2.74E-12,-3.125062884,1053.571424,13.34237252
-104.7120504,32.2419914,44.14299886,21.60994537,2.42E-06,1.18E-06,502,1.51E-12,-0.9283455,747.1616699,32.81239921
-104.7120433,32.24198806,69.32103114,24.50068446,3.80E-06,1.34E-06,1082,3.25E-12,-3.118945084,1330.277705,18.66359967
-104.7121257,32.24198773,25.61568408,20.22526903,1.40E-06,1.11E-06,356,1.07E-12,-2.613885227,405.7881373,12.26949058
-104.7120466,32.24198581,52.69998892,29.6228506,2.89E-06,1.62E-06,1052,3.16E-12,-1.380169501,1222.746571,13.96418317
-104.7120706,32.2420634,42.06307762,26.15585002,2.30E-06,1.43E-06,736,2.21E-12,-0.357085857,861.7255406,14.58997496
-104.7121121,32.24205819,49.0484463,37.23568495,2.69E-06,2.04E-06,956,2.87E-12,-0.867876826,1430.486235,33.16957715
-104.712099,32.24204417,68.48518757,48.37790708,3.75E-06,2.65E-06,1469,4.41E-12,-1.0694682,2595.032534,43.39184651
-104.7120452,32.24204099,67.17570495,33.00735548,3.68E-06,1.81E-06,1354,4.07E-12,-2.465333202,1736.688964,22.03554992
-104.7120868,32.24203135,98.57376498,25.06037784,5.40E-06,1.37E-06,1305,3.92E-12,-0.095201696,1934.853291,32.5530258
-104.7120632,32.24202066,60.57062142,28.83957872,3.32E-06,1.58E-06,927,2.78E-12,-0.227946783,1368.201376,32.24681567
-104.7120758,32.24201507,80.06231854,31.41735772,4.39E-06,1.72E-06,1397,4.19E-12,-2.410280222,1970.139149,29.09130299
-104.7120466,32.24200247,75.64865827,28.31323068,4.15E-06,1.55E-06,1404,4.22E-12,-1.660708897,1677.605102,16.3092674
-104.712063,32.24200258,62.15232925,39.04687822,3.41E-06,2.14E-06,905,2.72E-12,-2.570884338,1900.827946,52.389168
-104.7120643,32.24199907,69.90338758,47.58138405,3.83E-06,2.61E-06,1704,5.12E-12,-2.06256894,2605.159839,34.59134545
-104.7120999,32.24199978,47.33898721,26.01108933,2.59E-06,1.43E-06,654,1.96E-12,-2.40483398,964.443042,32.18884148
-104.7120663,32.24199398,45.62709678,23.36659015,2.50E-06,1.28E-06,661,1.98E-12,-3.025666566,835.0591869,20.84393413
-104.7121241,32.24198943,25.91970097,22.33692462,1.42E-06,1.22E-06,352,1.06E-12,-2.46246517,453.4740575,22.37703697
-104.712052,32.24198625,33.90734641,22.36976923,1.86E-06,1.23E-06,482,1.45E-12,-2.4301098,594.0929359,18.8679126
,,,,,,,,,,
-104.7120771,32.24197293,83.19205813,58.71739981,4.56E-06,3.22E-06,2184,6.56E-12,-0.068993911,3826.024664,42.91725246
-104.7120732,32.24196647,65.62924553,31.10050806,3.60E-06,1.70E-06,1245,3.74E-12,-2.154758967,1598.688963,22.12368831
-104.7120769,32.24196647,41.82524762,33.27920096,2.29E-06,1.82E-06,905,2.72E-12,-0.825141011,1090.210831,16.98853339
-104.7120753,32.24196461,56.75368835,34.72220552,3.11E-06,1.90E-06,1120,3.36E-12,-1.071334712,1543.478114,27.43661281
-104.7120434,32.24195847,47.02009072,40.07136438,2.58E-06,2.20E-06,1285,3.86E-12,-1.335020447,1475.763191,12.92640936
-104.7120459,32.24195743,63.24754735,54.12821894,3.47E-06,2.97E-06,2116,6.35E-12,-0.939744734,2681.430267,21.0868906
-104.7120693,32.2419514,56.3730704,44.73207953,3.09E-06,2.45E-06,1329,3.99E-12,-0.861871183,1975.103503,32.71238708
-104.7120718,32.24195211,37.05294212,23.08925851,2.03E-06,1.27E-06,553,1.66E-12,-1.057330726,670.0878839,17.47351157
-104.7121043,32.24195069,62.80123733,32.20169346,3.44E-06,1.76E-06,1146,3.44E-12,-1.761385153,1583.966504,27.64998519
-104.7120742,32.24194882,131.4861736,55.09634599,7.20E-06,3.02E-06,4146,1.24E-11,-2.790284168,5674.165065,26.93198114
-104.7120942,32.2419485,56.49002896,43.73729301,3.10E-06,2.40E-06,1465,4.40E-12,-0.800047652,1935.186292,24.296694
-104.7120297,32.24194806,47.39203103,29.00434331,2.60E-06,1.59E-06,509,1.53E-12,-1.436341241,1076.632386,52.7229529
-104.7121023,32.24194784,43.01857989,34.19056757,2.36E-06,1.87E-06,968,2.91E-12,-2.008915471,1152.023826,15.97396005
-104.7120983,32.24194581,36.92205542,21.76385382,2.02E-06,1.19E-06,425,1.28E-12,-1.656904935,629.3913231,32.47444247
-104.7120467,32.24194389,27.03919562,21.61799277,1.48E-06,1.18E-06,260,7.81E-13,-2.546508089,457.8341845,43.21088098
-104.7120475,32.24194104,33.86585188,20.42786617,1.86E-06,1.12E-06,316,9.49E-13,-2.744043543,541.8562535,41.68195015
-104.712035,32.24193266,45.70921024,20.27972683,2.50E-06,1.11E-06,609,1.83E-12,-2.863791858,726.0472747,16.12116439
-104.7120484,32.24192011,30.44580019,25.90822696,1.67E-06,1.42E-06,553,1.66E-12,-0.313383316,617.8231353,10.49218321
-104.7120512,32.24191836,49.73181517,29.43232724,2.73E-06,1.61E-06,698,2.10E-12,-1.950647772,1146.457595,39.11680615
-104.7120313,32.24191808,70.12846325,24.60189144,3.84E-06,1.35E-06,881,2.65E-12,-2.645238542,1351.331502,34.80504239
-104.7120382,32.2419143,174.3633305,91.3765507,9.55E-06,5.01E-06,7246,2.18E-11,-2.408355118,12479.26472,41.93568161
-104.7120261,32.2419171,48.21125835,29.15718417,2.64E-06,1.60E-06,896,2.69E-12,-0.164663217,1101.014728,18.62052548
-104.7120774,32.24191485,58.38357839,24.08560957,3.20E-06,1.32E-06,891,2.68E-12,-0.357068929,1101.405988,19.10339966
-104.7120317,32.24191222,94.81365084,39.94645492,5.20E-06,2.19E-06,2387,7.17E-12,-2.145316924,2966.526242,19.53551712
-104.712027,32.24191228,75.74711942,42.63808558,4.15E-06,2.34E-06,2177,6.54E-12,-2.771652509,2529.664347,13.94115183
-104.7120356,32.24190959,54.8865386,28.32761632,3.01E-06,1.55E-06,953,2.86E-12,-2.484495794,1217.797157,21.74394607
-104.7120382,32.24190992,47.17341508,21.42392203,2.58E-06,1.17E-06,585,1.76E-12,-2.953151965,791.5810303,26.09726893
-104.7120698,32.24190614,133.1509459,129.1837717,7.30E-06,7.08E-06,9604,2.88E-11,-2.19521738,13472.59633,28.71455685
-104.7120939,32.24190904,50.23212665,23.42833226,2.75E-06,1.28E-06,819,2.46E-12,-3.009132544,921.7688357,11.14908985
-104.7120445,32.2419074,144.9231113,51.71708825,7.94E-06,2.83E-06,4110,1.23E-11,-2.973615016,5870.441924,29.98823507
-104.712089,32.24190795,22.68769223,20.98891268,1.24E-06,1.15E-06,331,9.94E-13,-2.515581762,372.974675,11.25402818
-104.7120353,32.24190526,59.93475905,42.64539483,3.28E-06,2.34E-06,1837,5.52E-12,-2.971369302,2001.935056,8.23878156
-104.7120819,32.241904,64.20570784,24.42124085,3.52E-06,1.34E-06,959,2.88E-12,-2.484834658,1228.118989,21.9131038
-104.7120873,32.24189978,54.84836985,30.51533354,3.01E-06,1.67E-06,986,2.96E-12,-1.792442272,1310.934301,24.78646722
-104.7120892,32.24190006,40.30611215,23.2698411,2.21E-06,1.28E-06,606,1.82E-12,-2.474632592,734.6211166,17.50849706
-104.7120353,32.24194291,72.26975176,54.15742738,3.96E-06,2.97E-06,1751,5.26E-12,-3.061809272,3065.587173,42.88206791
-104.7120307,32.24194044,119.0603394,86.04893941,6.52E-06,4.72E-06,4992,1.50E-11,-2.715555171,8024.384301,37.78961958
-104.7120372,32.24194061,77.06320308,33.72116055,4.22E-06,1.85E-06,1023,3.07E-12,-1.053575281,2035.394752,49.73947934
-104.712029,32.24193348,181.5484125,92.85819033,9.95E-06,5.09E-06,11996,3.60E-11,-2.787677775,13204.18963,9.150047522
-104.7120376,32.24192882,73.17638145,31.32290299,4.01E-06,1.72E-06,1149,3.45E-12,-1.016140378,1795.279272,35.99881547
-104.7120399,32.24192893,25.28924767,22.09150299,1.39E-06,1.21E-06,346,1.04E-12,-1.994826257,437.5828123,20.92925265
-104.7120472,32.24191058,74.5540063,72.32388863,4.09E-06,3.96E-06,2316,6.95E-12,-2.608897489,4223.299063,45.16135454
-104.7120736,32.24191167,29.11126399,22.17075393,1.60E-06,1.21E-06,326,9.79E-13,-0.267273017,505.5226346,35.51228418
-104.7120845,32.24190822,44.51411271,22.02130466,2.44E-06,1.21E-06,407,1.22E-12,-0.596154709,767.785397,46.99039581
-104.7120535,32.241908,39.32798189,30.23137341,2.15E-06,1.66E-06,510,1.53E-12,-0.635243821,931.2335627,45.23393266
-104.71208,32.24190132,31.86443771,21.21170038,1.75E-06,1.16E-06,323,9.70E-13,-2.7060401,529.3962059,38.98709579
,,,,,,,,,,
-104.7119224,32.24197014,66.49942228,64.71023345,3.64E-06,3.55E-06,2994,8.99E-12,-1.606310534,3370.465765,11.16954721
-104.7119422,32.24195266,367.4440547,122.1266128,2.01E-05,6.69E-06,24169,7.26E-11,-2.122491471,35148.00004,31.2364858
-104.7119317,32.2419554,185.9804253,142.7938676,1.02E-05,7.82E-06,16853,5.06E-11,-2.23542607,20800.60057,18.97830094
-104.7119166,32.24195661,74.2034973,50.00152362,4.07E-06,2.74E-06,2233,6.70E-12,-2.957354807,2906.074167,23.16094252
-104.7119132,32.24195622,51.38147802,39.58002028,2.82E-06,2.17E-06,1422,4.27E-12,-0.040104132,1592.874965,10.72745625
-104.7119473,32.24194252,127.243906,75.30500822,6.97E-06,4.13E-06,6388,1.92E-11,-0.992063606,7505.15963,14.88522143
-104.7119197,32.2419445,35.61750484,29.50837689,1.95E-06,1.62E-06,545,1.64E-12,-0.503623779,823.2048019,33.79533274
-104.7119378,32.24194115,101.939835,47.94284011,5.59E-06,2.63E-06,2898,8.70E-12,-1.601358995,3827.954484,24.29377068
-104.7119433,32.24193776,127.2376632,97.75616344,6.97E-06,5.36E-06,8703,2.61E-11,-1.637880973,9742.242024,10.66738048
-104.7120085,32.24193781,116.4387326,44.04918244,6.38E-06,2.41E-06,3550,1.07E-11,-2.272309832,4017.30128,11.63221894
-104.711935,32.24193951,70.93254247,37.94488779,3.89E-06,2.08E-06,1895,5.69E-12,-0.815684692,2108.13239,10.11000975
-104.7119371,32.24193524,86.85154644,72.19948361,4.76E-06,3.96E-06,4443,1.33E-11,-0.152462068,4911.461323,9.538125064
-104.7119812,32.24192767,306.7191686,230.955059,1.68E-05,1.27E-05,51116,1.53E-10,-0.46458697,55483.96376,7.872479665
-104.7119661,32.24193036,59.60402756,51.66749007,3.27E-06,2.83E-06,1965,5.90E-12,-1.564099152,2412.081917,18.53510503
-104.7119995,32.24192488,590.7671725,219.8720156,3.24E-05,1.20E-05,82427,2.47E-10,-0.106412764,101738.5148,18.98151833
-104.7119701,32.24193074,33.6387606,29.06172526,1.84E-06,1.59E-06,562,1.69E-12,-0.089254639,765.7031967,26.60341469
-104.7119542,32.24192976,108.2311486,33.33499231,5.93E-06,1.83E-06,2325,6.98E-12,-0.314530518,2825.866937,17.72436382
-104.7119689,32.24192789,60.30726164,43.54270826,3.30E-06,2.39E-06,1708,5.13E-12,-1.769685737,2056.762418,16.95686457
-104.7119498,32.24192767,35.14962932,24.58268179,1.93E-06,1.35E-06,571,1.71E-12,-2.622809356,676.7824529,15.63020029
-104.7119464,32.24192587,64.90031303,43.59668537,3.56E-06,2.39E-06,1946,5.84E-12,-2.908081448,2216.150979,12.19009814
-104.7119703,32.24192471,136.6608376,56.33370486,7.49E-06,3.09E-06,4776,1.43E-11,-2.812043111,6029.918937,20.79495512
-104.7120149,32.2419177,153.5765997,101.017769,8.42E-06,5.54E-06,8928,2.68E-11,-2.006795965,12151.27646,26.52623757
-104.7119855,32.24191474,230.0370807,150.9794435,1.26E-05,8.27E-06,22173,6.66E-11,-2.835512452,27202.87144,18.49022244
-104.7119702,32.24191902,38.54570933,21.72138693,2.11E-06,1.19E-06,587,1.76E-12,-2.505744292,655.786807,10.48920263
-104.7120014,32.24191222,206.0616938,122.0574326,1.13E-05,6.69E-06,15849,4.76E-11,-2.738086943,19699.74376,19.54717691
-104.7120058,32.24190729,80.78507633,45.9559993,4.43E-06,2.52E-06,2513,7.55E-12,-1.031305641,2907.852914,13.57884754
-104.7120098,32.24190417,46.85934163,39.06821947,2.57E-06,2.14E-06,1055,3.17E-12,-2.844151074,1433.900059,26.42443987
-104.711924,32.24195951,31.24426124,25.72637396,1.71E-06,1.41E-06,522,1.57E-12,-2.666254114,629.5756463,17.08700883
-104.7119152,32.24195288,152.6331719,85.3565647,8.36E-06,4.68E-06,8770,2.63E-11,-0.170961086,10204.34043,14.05617972
-104.711923,32.24195085,27.53776494,20.86863132,1.51E-06,1.14E-06,340,1.02E-12,-0.620121225,450.1131866,24.46344384
-104.7119538,32.24194033,48.42431362,43.80830742,2.65E-06,2.40E-06,1406,4.22E-12,-1.648251249,1661.571479,15.38131115
-104.7120122,32.24193562,246.9013999,162.7231871,1.35E-05,8.92E-06,22361,6.71E-11,-0.412644941,31468.21258,28.94099104
-104.7120006,32.24193502,233.2821585,122.6970661,1.28E-05,6.72E-06,14374,4.32E-11,-2.913840327,22418.92502,35.88452618
-104.7119523,32.24193737,51.62127357,35.06164618,2.83E-06,1.92E-06,1155,3.47E-12,-0.202541274,1417.620873,18.52546601
-104.7119933,32.24191699,164.3613081,100.0105324,9.01E-06,5.48E-06,6357,1.91E-11,-1.681216431,12874.91616,50.6249212
-104.7120113,32.24190165,83.22433329,34.13233857,4.56E-06,1.87E-06,1509,4.53E-12,-0.342042237,2224.925384,32.17750084
,,,,,,,,,,
-104.7118104,32.24204724,371.6848817,113.3277453,2.04E-05,6.21E-06,16548,4.97E-11,-2.381673217,32992.12023,49.84256882
-104.7118023,32.24204789,105.4382729,54.9461805,5.78E-06,3.01E-06,4098,1.23E-11,-1.775134121,4537.690524,9.689742419
-104.7118031,32.2420394,97.44778146,46.96853048,5.34E-06,2.57E-06,3161,9.49E-12,-2.579880641,3584.907961,11.82479342
-104.7118017,32.24203798,42.48379774,33.31546693,2.33E-06,1.83E-06,933,2.80E-12,-2.218716375,1108.583265,15.83852748
-104.7118223,32.24202302,60.60747593,35.36394547,3.32E-06,1.94E-06,1167,3.50E-12,-1.124389548,1678.749867,30.48398555
-104.7118197,32.24202258,53.62639373,23.05431275,2.94E-06,1.26E-06,620,1.86E-12,-2.455547896,968.3444195,35.9731943
-104.7118227,32.24201518,165.4665508,91.50731251,9.07E-06,5.01E-06,10695,3.21E-11,-0.018630986,11859.46495,9.818865823
-104.711839,32.24201074,99.42927533,28.95638805,5.45E-06,1.59E-06,1523,4.57E-12,-0.859346433,2255.058141,32.46293866
-104.7118146,32.24200882,87.07474289,53.88255599,4.77E-06,2.95E-06,2313,6.94E-12,-2.110638231,3674.848766,37.05863432
-104.7118504,32.24200888,63.53379003,48.35781601,3.48E-06,2.65E-06,2049,6.15E-12,-0.458806254,2406.414985,14.85259138
-104.7118409,32.24200702,69.35086916,50.10259199,3.80E-06,2.75E-06,2246,6.74E-12,-1.516064468,2721.517829,17.47252301
-104.7118159,32.24200554,51.2147885,39.86953995,2.81E-06,2.18E-06,1408,4.23E-12,-2.573288762,1599.321182,11.96264918
-104.7118472,32.24200345,163.1764385,76.48875,8.94E-06,4.19E-06,6497,1.95E-11,-2.949776894,9775.840222,33.54023948
-104.7118516,32.24200384,62.38493418,27.49154967,3.42E-06,1.51E-06,1134,3.40E-12,-1.281461342,1343.315493,15.58200544
-104.7118157,32.24200017,76.13154508,49.29100164,4.17E-06,2.70E-06,2071,6.22E-12,-2.093871851,2939.21509,29.53901172
-104.7118508,32.24200077,30.83903987,26.45070084,1.69E-06,1.45E-06,475,1.43E-12,-0.13824626,638.9062159,25.65419021
-104.7118336,32.24199814,45.9983105,26.35158783,2.52E-06,1.44E-06,823,2.47E-12,-2.64404956,949.3967721,13.31337707
-104.7118135,32.24205414,33.79257855,29.59529519,1.85E-06,1.62E-06,672,2.02E-12,-0.391171023,783.3269876,14.21207099
-104.7118287,32.24204236,159.618622,87.67890585,8.75E-06,4.80E-06,9144,2.75E-11,-3.091914627,10961.69616,16.58225274
-104.7118035,32.24204148,79.872865,37.75585118,4.38E-06,2.07E-06,1426,4.28E-12,-2.843090555,2362.014773,39.62781197
-104.7118244,32.24203699,104.9836922,52.77728805,5.75E-06,2.89E-06,3518,1.06E-11,-2.272874589,4339.782797,18.93603518
-104.7118247,32.24202893,289.9984999,142.4723901,1.59E-05,7.81E-06,25900,7.78E-11,-0.060159942,32361.26894,19.96605557
-104.7118067,32.24203008,46.41134135,28.5819248,2.54E-06,1.57E-06,854,2.56E-12,-0.899548275,1038.99791,17.80541694
-104.7118347,32.24201945,308.759508,157.2123928,1.69E-05,8.61E-06,26547,7.97E-11,-1.848369187,38019.48233,30.17527232
-104.7118314,32.24201425,176.4759886,64.3898499,9.67E-06,3.53E-06,6094,1.83E-11,-2.664982912,8900.248191,31.52999929
-104.7118469,32.2420114,51.39958269,49.03407147,2.82E-06,2.69E-06,1261,3.79E-12,-2.13926395,1974.043098,36.12094885
