PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
100.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
97.970725,0.0

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71209394852508,32.24190904343475,50.232126651761995,23.428332258698987,2.752455821721266e-06,1.2837491425701803e-06,819,2.459016742960249e-12,-3.0091325436935623,921.7688357144441,11.149089851230443
-104.71204446888822,32.24190739959278,144.92311129911064,51.717088251857035,7.941022767412615e-06,2.83382389179223e-06,4110,1.2340120651485498e-11,-2.9736150161404873,5870.441923842832,29.98823507124374
-104.71208896220509,32.241907947540106,22.687692234194746,20.988912679381453,1.243165972333748e-06,1.1500818051456386e-06,331,9.938150694991971e-13,-2.5155817619348193,372.97467504566066,11.254028183152649
-104.71203531816911,32.24190526259822,59.93475904622713,42.645394830548184,3.2841089449367874e-06,2.336742899313959e-06,1837,5.515523512598263e-12,-2.9713693016455807,2001.9350562561729,8.238781559908272
-104.71208194848026,32.24190400231938,64.2057078382852,24.42124085068458,3.518134431225079e-06,1.3381553008719002e-06,959,2.8793614853466162e-12,-2.484834657796017,1228.118988771312,21.913103797910953
-104.7120872635686,32.24189978312499,54.84836985161635,30.515333536087233,3.005401621886281e-06,1.6720794647109231e-06,986,2.9604279713782727e-12,-1.7924422717552901,1310.9343006405165,24.78646721515755
-104.71208923617871,32.241900057098654,40.30611214571999,23.269841101574087,2.2085625359949944e-06,1.2750646623938972e-06,606,1.8194922420438473e-12,-2.474632592092409,734.6211165891182,17.508497058498985
-104.71203531816911,32.24194290657932,72.26975176335252,54.15742737687452,3.960001541531645e-06,2.967541615475206e-06,1751,5.257311742275209e-12,-3.061809271919926,3065.5871734246393,42.88206790596932
-104.7120307154122,32.241940440816364,119.06033944718685,86.04893941373125,6.523879164411696e-06,4.715028409691215e-06,4992,1.4988292528519612e-11,-2.715555170524108,8024.38430050375,37.7896195763379
-104.7120372359845,32.24194060520056,77.063203083831,33.721160552047465,4.2226574128359854e-06,1.847741890765137e-06,1023,3.0715190818660984e-12,-1.0535752813095012,2035.3947523112204,49.73947933989863
-104.71202896198099,32.24193348188536,181.54841249242043,92.85819032738011,9.947896260758616e-06,5.0881394756185075e-06,11996,3.601753949762045e-11,-2.7876777749343926,13204.18962566072,9.150047522134578
-104.71203761954757,32.241928824333115,73.1763814532182,31.32290299237377,4.009680070679258e-06,1.7163300150969316e-06,1149,3.449829350013829e-12,-1.0161403777551863,1795.2792724663489,35.99881547000164
-104.71203992092603,32.24192893392258,25.28924767413833,22.091502994910567,1.385717500479176e-06,1.2104979438847125e-06,346,1.0388520061834506e-12,-1.9948262567582558,437.5828123476647,20.92925264964499
-104.71204715382976,32.24191057768726,74.55400629648194,72.32388862888905,4.085166652130934e-06,3.962967956466629e-06,2316,6.953703024048763e-12,-2.608897489315839,4223.299063179129,45.16135453934421
-104.71207361968203,32.2419116735819,29.11126399400612,22.17075392741693,1.5951438531252424e-06,1.2148404773407658e-06,326,9.788027572711125e-13,-0.2672730165826327,505.5226345718716,35.512284177722286
-104.71208452383235,32.24190822151377,44.51411270624576,22.021304662926397,2.439138790926841e-06,1.206651445230884e-06,407,1.2220022153660822e-12,-0.5961547093529713,767.7853970257247,46.9903958089524
-104.71205345522316,32.24190800233484,39.327981888853955,30.23137340522602,2.1549661525773272e-06,1.656519945984111e-06,510,1.5312558472646239e-12,-0.6352438209446638,931.2335626916336,45.23393266390677
-104.71207997587015,32.2419013173775,31.86443770957551,21.21170037820909,1.7460032637602711e-06,1.1622893969702323e-06,323,9.697953699342618e-13,-2.7060401001415197,529.3962058625616,38.98709578514525
